Feature ID,Feature Name,Feature Description,Rule ID,Rule Title,Scenario ID,Scenario Title,Scenario Steps,Scenario Tags,Work Item ID,Work Item Type,Work Item Title,Effort Points,Completion Sprint
4,"Features (was Blast Off): Manage Product Features","_As a Product Owner_
_I want to add new Features for my product_
_So that my product can evolve_",429,"A Feature's default Feature group is ""Features""",435,"A newly created Feature is allocated to ""Features""","Given Feature Group ""Feature Group 1"" exists within Blast Off
When Feature ""Feature 1"" is created and not allocated to a Feature Group
Then ""Feature 1"" is allocated to ""Features""
And ""Feature 1"" is not displayed within ""Feature Group 1""
","",88,"User Story","[Blast Off] As a Feature File editor, I want to group Features, so that I can more easily navigate through the living documentation of the project",5,"Sprint 5"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",21,"A Rule has to have has a name",27,"A Rule is not added if it has no name","Given I am viewing Blast Off
And there is a Feature with the name ""Feature 1""
When I attempt to add a new Rule with no name
Then no new Rule is added to the list of Rules","",17,"User Story","[Blast Off] Add a rule name",0,"Sprint 1"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",21,"A Rule has to have has a name",43,"A Rule is edited to have no name","Given I am viewing Blast Off
And there is a Feature with the name ""Feature 1""
And a new Rule with the name ""Rule 1"" is added
When the Rules name text is removed
And I attempt to save the Rule
Then the change is not applied to the Rule
And the Rule ""Rule 1"" is still displayed in the Rule list","",18,"User Story","[Blast Off] Edit a rule name",0,"Sprint 1"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",21,"A Rule has to have has a name",42,"A Rule's name is edited","Given I am viewing Blast Off
And there is a Feature with the name ""Feature 1""
And a new Rule with the name ""Rule 1"" is added
When the Rule name is changed to ""Not Rule 2""
Then the Rule ""Not Rule 2"" is in the list of Rules","",18,"User Story","[Blast Off] Edit a rule name",0,"Sprint 1"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",21,"A Rule has to have has a name",42,"A Rule's name is edited","Given I am viewing Blast Off
And there is a Feature with the name ""Feature 1""
And a new Rule with the name ""Rule 1"" is added
When the Rule name is changed to ""Not Rule 2""
Then the Rule ""Not Rule 2"" is in the list of Rules","",285,"Defect","[Blast Off] Clicking on a Rule causes a reload error",1,"Sprint 13"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",21,"A Rule has to have has a name",22,"Add a Rule with a name","Given I am viewing Blast Off
And there is a Feature with the name ""Feature 1""
When a new Rule with the name ""Rule 1"" is added 
Then ""Rule 1"" is in the list of Rules","",17,"User Story","[Blast Off] Add a rule name",0,"Sprint 1"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",33,"A Rule is linked to a Feature",34,"Adding a Rule links it to a Feature","Given I am viewing Blast Off
And a new Feature ""Feature 1"" is added and selected
When a new Rule ""Rule 1"" is added 
Then the new Rule is linked to ""Feature 1""
And the Rule is displayed when ""Feature 1"" is selected","",19,"User Story","[Blast Off] Rules are linked to the feature they are created from",0,"Sprint 1"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",60,"A Rule can have Scenarios",61,"A new Scenario is created","Given I am viewing Blast Off
And a new Feature ""Feature 1"" is added
And a new Rule ""Rule 1"" is added
When a new Scenario is added to ""Rule 1"" with the title ""Scenario 1""
Then the Scenario is displayed ","",25,"User Story","[Blast Off] Scenarios are linked to the rules they are created from",0,"Sprint 1"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",62,"A Rule can be deleted",63,"Deleting a Rule with no Scenarios","Given I am viewing Blast Off 
And a new Feature ""Feature 1"" is added
And a new Rule ""Rule 1"" is added without any Scenarios being added
When the Rule is deleted
Then the Rule no longer appears within the list of Rules for the ""Feature 1""","",225,"User Story","Mop Up",0,"Sprint 10"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",62,"A Rule can be deleted",64,"Unable to delete a Rule with Scenarios","Given I am viewing Blast Off
And a new Feature ""Feature 1"" is added
And a new Rule ""Rule 1"" is added
And a new Scenario ""Scenario 1""
Then there is no delete button
And the rule cannot be deleted","",225,"User Story","Mop Up",0,"Sprint 10"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",62,"A Rule can be deleted",68,"Rule not deleted if confirmation is cancelled","Given I am viewing Blast Off
And a new Feature ""Feature 1 is added
And a new Rule ""Rule 1"" is added
When the delete button is pressed
And a confirmation modal is displayed
And the cancel button is pressed
Then ""Rule 1"" is still listed within the Feature","",225,"User Story","Mop Up",0,"Sprint 10"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",80,"Selected rules can display their scenarios",81,"Scenarios of a rule are displayed when the rule is selected","Given I am viewing Blast Off
And a new Feature ""Feature 1"" is added
And a new Rule ""Rule 1"" is added
And ""Scenario 1"", ""Scenario 2"" and ""Scenario 3"" are added to ""Rule 1""
When ""Rule 1"" is selected
Then ""Scenario 1"", ""Scenario 2"" and ""Scenario 3"" are displayed","",21,"User Story","[Blast Off] Scenarios for a rule are displayed when the rule is selected",0,"Sprint 1"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",143,"Number of scenarios are displayed against the rule",145,"The number of Scenarios is displayed","Given I am viewing Blast Off
And a new Feature ""Feature 1"" is added
And a new Rule ""Rule 1"" is added
When [x] Scenarios are added to ""Rule 1""
Then ""Rule 1"" shows it has [x] linked Scenarios

[x] 1, 3, 10","",20,"User Story","[Blast Off] Rules display the number of scenarios it has",0,"Sprint 1"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",144,"Scenario progress is displayed on the rule",146,"The completed Scenario count is displayed","Given Rich is viewing Blast Off!
And the ""Rule 1"" contains [x] Scenarios
And each Scenario is linked to a User Story that is in the ""Done"" column of a Sprint
Then a Rule list item has a green badge containing a tick and the number [x]

[x] 1, 2, 3","",47,"User Story","[Blast Off] Indicate Scenario progress on rules",3,"Sprint 2"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",144,"Scenario progress is displayed on the rule",147,"The planned Scenario count is displayed","Given Rich is viewing Blast Off!
And the ""Rule 1"" contains [x] Scenarios
And each Scenario is linked to a User Story that is in the [state] column of a Sprint
Then a Rule list item has an orange badge containing an exclamation mark and the number [x]

[x] 1, 2, 3
[state] ""Open"", ""Planned"", ""In Progress"", ""For Review"", ""In Testing""","",47,"User Story","[Blast Off] Indicate Scenario progress on rules",3,"Sprint 2"
20,"Features (was Blast Off): Manage Rules for a Feature","_As a Product Owner_
_I want to add Rules to Features_
_So that the behaviour of my product can evolve_",144,"Scenario progress is displayed on the rule",148,"The unplanned Scenario count is displayed","Given Rich is viewing Blast Off!
And the ""Rule 1"" contains [x] Scenarios
And each Scenario is not linked to a User Story
Then a Rule list item has a red badge containing a cross and the number [x]

[x] 1, 2, 3","",47,"User Story","[Blast Off] Indicate Scenario progress on rules",3,"Sprint 2"
